"ID","Site","TRQ","Geno","GLS","SLA","Obs","Stg","FLN","FRN","INH","PL1","PL2","Nec","TCO","LFN","DLN","AvgPCD","herbType","y","x","L.R","date","H","W","FRL","PC","FLA","notes"
"p220","SO","2.1",1,126,1,"KM","FS",6,9,"72",NA,NA,0,0,"62",3,5,"chewing",343,183.4,"L","6/21/24",372,33,"53",NA,1,""
"p221","SO","2.1",1,127,1,"KM","FS",5,5,"50",NA,NA,NA,NA,"23",0,0,"",343.4,191.7,"L","6/21/24",208,37,"2",1,NA,""
"p222","SO","2.1",1,128,NA,"KM","FS",7,3,"14",NA,NA,0,0,"62",0,0,"",343.4,196.8,"L","6/21/24",200,31,"3",NA,1,""
"p223","SO","2.1",1,129,1,"KM","FS",3,6,"73",NA,NA,0,1,"42",3,15,"chewing; window",366,181.2,"L","6/21/24",289,3,"54",1,1,"BWR"
"p224","SO","2.1",1,0,0,"KM","R",NA,NA,"",NA,NA,NA,NA,"19",3,20,"chewing",368,179.1,"L","6/21/24",35,24,"",NA,NA,"small neighbor to S; BWR"
"p225","SO","2.1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"16",0,0,"",360,190,"L","6/21/24",18,14,"",NA,NA,""
"p226","SO","2.1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",360,151,"L","6/21/24",18,14,"",NA,NA,"small neighbour to SE"
"p227","SO","2.1",1,130,0,"KM","FS",3,5,"86",2,7,0,0,"24",1,20,"chewing",367,157.5,"L","6/21/24",257,14,"39",1,1,""
"p228","SO","2.1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",394,143.5,"L","6/21/24",24,12,"",NA,NA,"BWR"
"p229","SO","2.1",1,131,1,"KM","FS",4,9,"102",NA,NA,NA,NA,"47",7,5,"chewing",385,136.9,"L","6/21/24",380,32,"49",NA,NA,""
"p230","SO","2.1",1,132,0,"CR","FS",3,5,"70",NA,NA,0,0,"17",0,0,"",365,125.7,"L","6/21/24",322,13,"46",NA,1,""
"p231","SO","2.1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"13",1,5,"chewing",368,129.5,"L","6/21/24",35,24,"",NA,NA,""
"p232","SO","2.1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"15",0,0,"",387,123,"L","6/21/24",25,19,"",NA,NA,"BWR"
"p233","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"3",4,5,"chewing",1138,44,"L","6/21/24",61,53,"",NA,NA,"possible regrowth BWR"
"p234","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"16",0,0,"",1370,60,"L","6/21/24",64,25,"",NA,NA,"BWR"
"p235","SO","2",NA,NA,NA,"CR","B",NA,NA,"",NA,NA,NA,1,"12",5,60,"chewing",1482,158.5,"R","6/21/24",77,24,"",NA,NA,"BWR"
"p236","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"18",2,10,"window; maybe mining",1501,143,"R","6/21/24",33,31,"",NA,NA,""
"p237","SO","2",NA,NA,NA,"CR","B",NA,NA,"",NA,NA,NA,1,"34",22,50,"chewing",1508,155,"R","6/21/24",201,24,"",NA,NA,"BWR"
"p238","SO","2",1,133,NA,"CR","FS",6,5,"28",3,5,0,0,"16",3,5,"chewing",1508,114,"R","6/21/24",262,15,"60",1,1,""
"p239","SO","2",1,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"51",4,5,"window",1515,50,"R","6/21/24",44,34,"",NA,NA,""
"p240","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"11",1,5,"mining",1535,74,"R","6/21/24",20,30,"",NA,NA,""
"p241","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",1578,54,"R","6/21/24",20,17,"",NA,NA,""
"p242","SO","2",NA,NA,NA,"MS","SO",0,3,"32",NA,NA,NA,1,"67",14,80,"chewing",1530,21.5,"R","6/21/24",335,49,"0",NA,NA,"fruits eaten; possible regrowth"
"p243","SO","2",1,NA,NA,"CR","FS",18,25,"90",2,5,NA,NA,"28",16,15,"chewing",1569,140.4,"R","6/21/24",409,24,"7",NA,NA,"fruits eaten"
"p244","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",1600,198,"R","6/21/24",24,23,"",NA,NA,""
"p245","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"26",2,5,"chewing",1604.5,200,"R","6/21/24",33,34,"",NA,NA,"possible regrowth"
"p246","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"14",3,10,"chewing",1636.5,2,"R","6/21/24",44,13,"",NA,NA,"BWR"
"p247","SO","2",1,NA,NA,"CR","FS",11,4,"37",3,6,0,0,"17",5,20,"window",1636.5,124,"R","6/21/24",257,12,"12",1,1,""
"p248","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"28",15,15,"chewing; window",1638,214.5,"R","6/21/24",65,28,"",NA,NA,"BWR; regrowth"
"p249","SO","2",1,134,1,"MS","FS",33,5,"33",3,8,0,1,"76",14,15,"chewing; window",1643,202.5,"R","6/21/24",255,39,"25",1,1,""
"p250","SO","2",1,135,NA,"MS","FS",4,4,"59",NA,NA,0,0,"32",0,0,"",1654,206,"R","6/21/24",235,30,"52",1,1,""
"p251","SO","2",NA,NA,NA,"CR","B",NA,NA,"",NA,NA,NA,1,"28",10,10,"chewing; window",1694,36,"L","6/21/24",79,26,"",NA,NA,"BWR; R to the NW"
"p252","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"7",10,10,"chewing",1691,9.5,"R","6/21/24",12,14,"",NA,NA,""
"p253","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",1697,16.5,"R","6/21/24",22,10,"",NA,NA,"Rust"
"p254","SO","2",1,NA,NA,"CR","SO",NA,6,"14",NA,NA,0,1,"36",1,5,"window",1710,86,"R","6/21/24",213,33,"57",1,1,""
"p255","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",0,0,"",1713,28,"R","6/21/24",35,33,"",NA,NA,""
"p256","SO","2",1,136,NA,"CR","SO",NA,8,"62",NA,NA,0,0,"21",3,5,"window",1731,78,"R","6/21/24",383,28,"60",1,1,"BWR; aphid"
"p257","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"14",0,0,"",1728,7.5,"L","6/21/24",43,25,"",NA,NA,"BWR; rust"
"p258","SO","2",1,137,1,"MS","B",NA,NA,"",NA,NA,NA,1,"29",21,50,"chewing; window",1710.5,197.5,"R","6/21/24",256,39,"",NA,NA,""
"p259","SO","2",1,138,NA,"MS","FS",6,6,"32",NA,NA,0,0,"30",0,0,"",1725,205.5,"R","6/21/24",310,46,"49",1,1,"possible regrowth"
"p260","SO","2",1,NA,1,"CR","R",NA,NA,"",NA,NA,NA,1,"23",3,5,"chewing",1721,95.5,"R","6/21/24",20,37,"",NA,NA,"regrowth"
"p261","SO","2",1,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"15",2,5,"window",1747.8,2,"L","6/21/24",43,22,"",NA,NA,"BWR"
"p262","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",1756,16,"R","6/21/24",38,23,"",NA,NA,"BWR"
"p263","SO","2",1,139,NA,"CR","SO",NA,8,"28",NA,NA,0,1,"20",8,10,"chewing; window",1792,4.5,"L","6/21/24",275,29,"36",1,1,""
"p264","SO","2",1,140,NA,"CR","SO",NA,6,"42",NA,NA,0,NA,"22",3,5,"window",1812,9,"R","6/21/24",335,24,"69",1,1,""
"p265","SO","2",NA,141,NA,"CR","SO",NA,8,"80",NA,NA,0,NA,"24",1,5,"window",1872,50,"L","6/21/24",385,31,"74",1,1,""
"p266","SO","2",NA,NA,NA,"MS","FS",5,4,"23",NA,NA,0,NA,"28",0,0,"",1842,140,"R","6/21/24",203,25,"51",1,1,"BWR; rust"
"p267","SO","2",1,142,NA,"MS","FO",22,NA,"15",1,4,NA,1,"101",8,40,"chewing; window",1895,234,"R","6/21/24",200,25,"",NA,NA,""
"p268","SO","2",NA,NA,NA,"CR","SO",NA,1,"5",NA,NA,NA,1,"21",5,5,"window",1894,5,"R","6/21/24",110,20,"6",NA,NA,"BWR"
"p269","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"13",1,5,"window",1886,9,"R","6/21/24",67,29,"",NA,NA,"BWR"
"p270","SO","2",1,143,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"17",0,0,"",1903,29,"R","6/21/24",46,33,"",NA,NA,"BWR"
"p271","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"9",0,0,"",1924,1.5,"R","6/21/24",27,13,"",NA,NA,"BWR"
"p272","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"22",0,0,"",1936,8,"L","6/21/24",30,23,"",NA,NA,""
"p273","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"13",0,0,"",1951,32,"L","6/21/24",20,15,"",NA,NA,""
"p274","SO","2",1,NA,NA,"MS","FS",11,6,"23",NA,NA,0,0,"24",6,5,"window",2113,13,"R","6/21/24",150,28,"42",1,1,"BWR; possible regrowth"
"p275","SO","2",1,NA,NA,"CR","FS",2,3,"6",3,6,0,0,"29",1,5,"window",2337,69,"R","6/21/24",169,24,"13",1,1,"dead stalk"
"p276","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,1,"19",3,5,"chewing",2385,11,"L","6/21/24",70,45,"",NA,NA,""
"p277","SO","2",1,NA,NA,"MS","SO",NA,9,"120",NA,NA,NA,NA,"29",0,0,"",2390,4.5,"L","6/21/24",450,27,"31",NA,NA,""
"p278","SO","2",1,144,NA,"MS","FS",9,7,"71",NA,NA,0,0,"37",2,5,"chewing",2400,5,"L","6/21/24",340,23,"25",1,1,""
"p279","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"9",0,0,"",2395,0,"R","6/21/24",25,15,"",NA,NA,""
"p280","SO","2",1,NA,NA,"CR","SO",NA,5,"21",NA,NA,NA,1,"18",9,10,"window",2403,139.5,"R","6/21/24",143,32,"4",NA,NA,""
"p281","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"12",5,80,"chewing; window",2374,17,"R","6/21/24",23,18,"",NA,NA,"nail 2 inch to S"
"p282","SO","2",NA,NA,NA,"CR","SO",NA,6,"36",NA,NA,0,1,"21",4,75,"chewing; window",2386,29.5,"R","6/21/24",307,21,NA,NA,NA,"all fruit eaten"
"p283","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"12",1,5,"chewing",2390,11.5,"R","6/21/24",37,16,"",NA,NA,"BWR"
"p284","SO","2",1,NA,1,"CR","SO",NA,3,"36",NA,NA,NA,1,"38",6,50,"chewing; window",2398,19,"R","6/21/24",309,43,NA,NA,NA,"all fruit eaten"
"p285","SO","2",NA,145,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"20",8,15,"chewing; window",2398,22,"R","6/21/24",53,25,"",NA,NA,"BWR"
"p286","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"17",10,10,"chewing",2401,56.5,"R","6/21/24",37,30,"",NA,NA,""
"p287","SO","2",NA,NA,NA,"CR","B",NA,NA,"",NA,NA,NA,NA,"15",2,5,"chewing",2405,48,"R","6/21/24",178,16,"",NA,NA,"BWR; regrowth"
"p288","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"16",0,0,"",2416.8,6.5,"R","6/21/24",20,25,"",NA,NA,""
"p289","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"4",0,0,"",2420,18,"R","6/21/24",20,5,"",NA,NA,"nail SW; regrowth"
"p290","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",1,5,"window",2406,30.5,"R","6/21/24",38,24,"",NA,NA,"BWR"
"p291","SO","2",1,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,1,"31",3,5,"chewing; window",2412,32,"R","6/21/24",60,31,"",NA,NA,"regrowth"
"p292","SO","2",1,NA,NA,"CR","SO",NA,7,"52",NA,NA,0,NA,"19",4,5,"chewing",2419,47.5,"R","6/21/24",344,26,"71",1,1,"2 fruits chewed"
"p293","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",0,0,"",2419,43.5,"R","6/21/24",38,15,"",NA,NA,"BWR"
"p294","SO","2",NA,NA,NA,"MS","SO",50,3,"19",NA,NA,NA,NA,"29",3,5,"window",2437,16,"R","6/21/24",205,25,"50",NA,NA,"nail to SW; BWR"
"p295","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"14",0,0,"",2435,37,"R","6/21/24",17,19,"",NA,NA,""
"p296","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"22",0,0,"",2482,0.5,"R","6/21/24",25,35,"",NA,NA,""
"p297","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"13",2,5,"chewing",2504,2.5,"R","6/21/24",32,19,"",NA,NA,""
"p298","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"9",2,5,"chewing",2505,0,"L","6/21/24",18,19,"",NA,NA,""
"p299","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"17",0,0,"",2500,27,"R","6/21/24",46,27,"",NA,NA,"BWR"
"p300","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"13",0,0,"",2532,16,"R","6/21/24",34,24,"",NA,NA,"BWR"
"p301","SO","2",1,146,NA,"CR","FS",1,5,"57",5,10,0,NA,"31",0,0,"",2535,32.5,"R","6/21/24",344,21,"30",1,1,"two gall flowers"
"p302","SO","2",1,NA,NA,"CR","SO",NA,4,"43",NA,NA,NA,NA,"36",4,5,"chewing",2530,79,"R","6/21/24",234,28,"22",NA,NA,"dead stalk; regrow"
"p303","SO","2",1,147,NA,"MS","FS",6,4,"51",NA,NA,NA,NA,"21",0,0,"",2535,12,"L","6/21/24",234,15,"25",NA,NA,""
"p304","SO","2",1,148,NA,"MS","FS",13,2,"7",NA,NA,NA,NA,"38",0,0,"",2535,38,"L","6/21/24",190,15,"2",NA,NA,"yellow buds"
"p305","SO","2",NA,NA,NA,"MS","FO",3,NA,"5",NA,NA,NA,NA,"16",6,10,"chewing",2545,8,"L","6/21/24",105,15,"",NA,NA,""
"p306","SO","2",NA,NA,NA,"MS","FO",4,NA,"4",NA,NA,NA,NA,"13",1,40,"chewing",2549,23,"L","6/21/24",115,14,"",NA,NA,""
"p307","SO","2",1,151,NA,"MS","FS",11,10,"165",3,9,0,NA,"34",7,50,"chewing; window",2548,42,"L","6/21/24",435,30,"46",1,1,"flower gall, fruits eaten"
"p308","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"9",1,5,"window",2559,62,"R","6/21/24",22,26,"",NA,NA,"small neighbor 2cm to the right"
"p309","SO","2",1,149,NA,"CR","FS",1,7,"69",3,7.5,0,NA,"28",2,5,"window",2557,125.5,"R","6/21/24",347,21,"40",1,1,""
"p310","SO","2",1,150,NA,"CR","FS",4,3,"27",3,7,0,NA,"27",0,0,"",2564,126.5,"R","6/21/24",234,37,"30",1,1,"BWR; dead stalk"
"p311","SO","2",1,NA,1,"CR","B",NA,NA,"",NA,NA,NA,NA,"35",4,20,"window",2545,14,"R","6/21/24",155,32,"",NA,NA,""
"p312","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"7",0,0,"",2550,4,"R","6/21/24",22,19,"",NA,NA,""
"p313","SO","2",NA,NA,NA,"CR","SO",NA,2,"27",NA,NA,NA,NA,"18",1,5,"window",2583,90,"R","6/21/24",233,19,"27",1,1,""
"p314","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"9",0,0,"",2633.6,17,"R","6/21/24",15,13,"",NA,NA,""
"p315","SO","2",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",2561.8,1.5,"R","6/21/24",25,31,"",NA,NA,""
"p316","SO","2",1,152,1,"MS","FO",15,NA,"12",4,8,0,1,"110",8,40,"chewing",2567,1.5,"R","6/21/24",256,51,"",1,1,"stricta???"
"p317","SO","2",NA,NA,NA,"MS","FO",7,NA,"9",1,5,0,NA,"16",3,10,"window",2570,26,"L","6/21/24",140,19,"",1,1,""
"p318","SO","2",NA,NA,NA,"MS","FS",2,2,"21",4,8,0,NA,"31",5,5,"chewing",2582,11,"L","6/21/24",240,26,"31",1,1,"dead stalk"
"p319","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"10",1,5,"window",2559,63,"R","6/21/24",26,25,"",NA,NA,""
"p320","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"8",3,5,"chewing; window",2646,10,"R","6/21/24",13,14,"",NA,NA,""
"p321","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",0,0,"",2659,52,"R","6/21/24",15,21,"",NA,NA,""
"p322","SO","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"8",1,5,"window",2693,2.5,"R","6/21/24",14,15,"",NA,NA,""
"p323","SO","2",NA,NA,NA,"CR","X",NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",2696,26,"R","6/21/24",NA,NA,"",NA,NA,""
"p324","SO","2",1,NA,NA,"MS","FS",5,7,"81",NA,NA,0,NA,"19",0,0,"",2601,67.5,"L","6/21/24",307,17,"43",1,1,""
"p325","SO","2",1,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"18",0,0,"",2626,36.5,"L","6/21/24",41,33,"",NA,NA,""
"p326","TWM","1",1,153,NA,"MS","FS",8,12,"140",NA,NA,0,0,"27",0,0,"",264,249,"R","6/22/24",497,34,"53",1,1,""
"p327","TWM","1",NA,NA,NA,"KM","FO",3,NA,"9",4,9,0,0,"17",0,0,"",328.4,6.6,"R","6/22/24",156,13,"",1,1,"petals 90 degrees to sepals"
"p328","TWM","1",1,NA,NA,"MS","FS",4,3,"62",3,3,0,0,"15",0,0,"",377,249,"R","6/22/24",290,16,"33",1,1,"petals 90 degrees to sepals; nail to the N"
"p329","TWM","1",1,154,NA,"MS","FS",5,4,"85",4,7,0,0,"14",0,0,"",408.8,236,"R","6/22/24",311,30,"39",1,1,""
"p330","TWM","1",1,NA,NA,"MS","FS",3,2,"33",2,6,0,0,"12",0,0,"",409,236,"R","6/22/24",250,12,"40",1,1,""
"p331","TWM","1",1,NA,NA,"MS","FS",6,7,"65",NA,NA,0,0,"33",4,15,"chewing",444,229,"R","6/22/24",290,30,"8",1,1,"green aphids"
"p332","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"19",6,15,"chewing; window",463,213.5,"R","6/22/24",15,45,"",NA,NA,"old stalk"
"p333","TWM","1",1,155,1,"CR","SO",NA,5,"93",NA,NA,NA,NA,"24",0,0,"",376,207.5,"R","6/22/24",307,27,"34",NA,NA,""
"p334","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"5",0,0,"",466,59.5,"R","6/22/24",10,12,"",NA,NA,""
"p335","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"6",0,0,"",475,63,"R","6/22/24",10,15,"",NA,NA,"neighbour to SW"
"p336","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"7",0,0,"",485,53,"R","6/22/24",19,19,"",NA,NA,""
"p337","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"7",0,0,"",501,38,"R","6/22/24",17,17,"",NA,NA,""
"p338","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"7",0,0,"",502,40,"R","6/22/24",14,16,"",NA,NA,""
"p339","TWM","1",1,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"21",0,0,"",565,83,"R","6/22/24",20,37,"",NA,NA,"might not be Boechera"
"p340","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"12",3,15,"chewing; window",584,93,"R","6/22/24",48,31,"",NA,NA,"BWR"
"p341","TWM","1",1,156,NA,"CR","SO",NA,6,"27",NA,NA,0,0,"25",1,15,"window",580,100,"R","6/22/24",302,23,"37",1,1,""
"p342","TWM","1",1,NA,NA,"CR","SO",NA,3,"46",NA,NA,0,0,"11",0,0,"",578,89,"R","6/22/24",282,19,"29",1,1,""
"p343","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"17",0,0,"",513,66.5,"L","6/22/24",21,15,"",NA,NA,""
"p344","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"23",0,0,"",577,26.5,"L","6/22/24",25,25,"",NA,NA,"nail to S"
"p345","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"9",0,0,"",590,30,"L","6/22/24",23,23,"",NA,NA,"nail to NW"
"p346","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"16",0,0,"",623,51.5,"L","6/22/24",31,25,"",NA,NA,""
"p347","TWM","1",1,157,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"12",4,25,"chewing; window",599,75,"R","6/22/24",39,47,"",NA,NA,"BWR"
"p348","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"8",0,0,"",576,57.5,"L","6/22/24",15,24,"",NA,NA,""
"p349","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"8",0,0,"",735.8,34,"R","6/22/24",16,16,"",NA,NA,"nail to W, lots of neighbours"
"p350","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",734,58.5,"R","6/22/24",16,11,"",NA,NA,""
"p351","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"7",1,10,"mining",762,15,"R","6/22/24",22,15,"",NA,NA,""
"p352","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",760.5,55,"R","6/22/24",24,19,"",NA,NA,""
"p353","TWM","1",1,158,NA,"CR","SO",NA,5,"64",NA,NA,0,0,"22",3,5,"chewing",806.5,28.1,"R","6/22/24",358,27,"46",1,1,""
"p354","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"8",0,0,"",709,16,"L","6/22/24",21,25,"",NA,NA,"neighbour to N"
"p355","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"8",0,0,"",713,35,"L","6/22/24",25,25,"",NA,NA,""
"p356","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",707,94,"L","6/22/24",33,35,"",NA,NA,"BWR; possible regrowth"
"p357","TWM","1",1,159,NA,"MS","FS",3,3,"14",5,10,0,0,"17",0,0,"",815,74,"L","6/22/24",220,10,"14",1,1,""
"p358","TWM","1",1,NA,1,"MS","FS",3,3,"14",4,9,0,0,"17",0,0,"",860,33,"L","6/22/24",250,20,"14",1,1,"nail to SW"
"p359","TWM","1",1,161,1,"MS","FO",3,NA,"",2,7,0,NA,"20",0,0,"",880,110,"L","6/22/24",94,14,"",1,1,"petals 90 degrees to sepals"
"p360","TWM","1",NA,160,NA,"CR","SO",NA,4,"39",NA,NA,0,NA,"16",0,5,"window",846.6,6.5,"R","6/22/24",239,19,"35",0,1,""
"p361","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"16",1,10,"chewing",844.2,20.4,"R","6/22/24",37,29,"",NA,NA,"BWR"
"p362","TWM","1",1,NA,1,"CR","R",NA,NA,"",NA,NA,NA,NA,"21",3,5,"window",846.4,23,"R","6/22/24",42,38,"",NA,NA,"double rosette; nail 5cm to the left"
"p363","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",2,5,"chewing",842,37.5,"R","6/22/24",26,21,"",NA,NA,""
"p364","TWM","1",1,NA,NA,"CR","SO",NA,3,"38",NA,NA,0,0,"14",0,0,"",844,37,"R","6/22/24",275,10,"33",0,1,"flower gall"
"p365","TWM","1",1,162,NA,"CR","SO",NA,3,"15",NA,NA,0,0,"25",0,0,"",873,3.8,"R","6/22/24",281,14,"37",0,1,""
"p366","TWM","1",1,NA,NA,"CR","SO",NA,4,"23",NA,NA,0,0,"21",0,0,"",888,7,"R","6/22/24",272,18,"40",0,1,""
"p367","TWM","1",1,163,NA,"CR/MS","FS",3,3,NA,NA,NA,0,0,"16",0,0,"",901.4,4,"R","6/22/24",250,9,"45",0,1,""
"p368","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"15",0,0,"",934,4.5,"R","6/23/24",13,19,"",NA,NA,"regrowth, nail to NW"
"p369","TWM","1",1,NA,NA,"MS","FS",4,1,"13",3,7,0,0,"12",0,0,"",919,9,"L","6/23/24",130,15,"14",1,1,""
"p370","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",1,5,"window",941.5,20.5,"R","6/23/24",13,17,"",NA,NA,"nail to NW"
"p371","TWM","1",NA,NA,NA,"CR","B",NA,NA,"",NA,NA,NA,NA,"14",0,0,"",1049,15,"R","6/23/24",97,15,"",NA,NA,"BWR; dead stalk"
"p372","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"8",0,0,"",1002,15,"L","6/23/24",17,25,"",NA,NA,""
"p373","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"21",4,5,"chewing; window",1025,120,"L","6/23/24",30,35,"",NA,NA,"BWR; nail is W"
"p374","TWM","1",1,NA,1,"MS","FS",4,3,"50",4,8,0,NA,"16",0,0,"",1035,129.5,"L","6/23/24",277,25,"26",1,1,""
"p375","TWM","1",NA,NA,NA,"CR","FS",2,2,"7",NA,NA,NA,NA,"9",1,10,"chewing",1082,25.5,"L","6/23/24",160,7,"9",0,0,""
"p376","TWM","1",1,NA,NA,"CR","B",NA,NA,"",NA,NA,NA,NA,"24",0,0,"",1100,85,"L","6/23/24",123,19,"",NA,NA,"nail 7.5cm S, bwr, regrowth"
"p377","TWM","1",NA,NA,NA,"CR","FS",3,2,"19",NA,NA,NA,NA,"9",0,0,"",1101,86,"L","6/23/24",199,11,"20",NA,NA,"BWR"
"p378","TWM","1",1,164,NA,"CR","SO",NA,5,"76",NA,NA,0,NA,"18",0,0,"",1129,106.5,"L","6/23/24",264,19,"48",0,1,""
"p379","TWM","1",NA,NA,NA,"CR","FS",3,1,"15",4.5,8,NA,NA,"12",0,0,"",1154,93,"L","6/23/24",151,10,"8",NA,NA,"silver moth, second from bottom"
"p380","TWM","1",1,NA,1,"MS","FS",5,10,"30",4,9,0,NA,"20",0,0,"",1145,55,"L","6/23/24",267,20,"24",1,1,""
"p381","TWM","1",1,166,1,"MS","FS",8,6,"41",5,8,0,NA,"39",0,0,"",1160,50,"L","6/23/24",263,50,"29",1,1,"1 gall"
